Order_ID,Sale_Date,Brand,Model,Category,Color,Engine_CC,Fuel_Type,Transmission,Mileage_KMPL,Ex_Showroom_Price_INR,Discount_INR,Units_Sold,Revenue_INR,State,City,Sales_Channel,Customer_Segment,Payment_Method,Customer_Rating
IND-10753,27-07-2024,Jawa,Yezdi Scrambler,Cruiser,Midnight Grey,500,Petrol,Manual,74.7,181600,7000,7,1222200,Uttar Pradesh,Lucknow,Company Direct,Student,Loan,3.9
IND-16805,07-09-2023,Mahindra,Mojo 300,Cruiser,Matte Black,500,BS6 Petrol,Manual,45.7,,15000,5,1141000,Uttar Pradesh,Lucknow,Online,Delivery Executive,Loan,3.2
IND-11131,27-04-2022,Suzuki,Intruder 150,Commuter,Midnight Grey,100,Electric,Manual,N/A,75100,2000,8,584800,West Bengal,Kolkata,Company Direct,Delivery Executive,Cash,3.8
IND-18469,11-01-2023,TVS,Raider 125,Adventure,Midnight Grey,390,BS6 Petrol,Manual,67.4,372900,15000,3,1073700,Telangana,Hyderabad,Online,Student,Credit Card,4.7
IND-14873,15-09-2022,KTM,,Sports,Candy Yellow,250,BS6 Petrol,Manual,63.4,100400,15000,5,427000,Kerala,Kochi,,Businessman,EMI,4.1
IND-19246,13-06-2021,Yamaha,Fascino 125,Sports,Midnight Grey,160,BS6 Petrol,Manual,51.1,122600,7000,2,231200,Maharashtra,Mumbai,Dealership,Delivery Executive,Loan,3.8
IND-18101,11-12-2024,Royal Enfield,Classic 350,Sports,Sunset Orange,250,Electric,Manual,N/A,128600,2000,12,1519200,Delhi,New Delhi,Company Direct,Businessman,Loan,4.3
IND-11242,28-10-2024,Bajaj,Pulsar NS200,Adventure,Matte Black,650,Electric,Manual,N/A,304300,5000,13,3890900,Kerala,Kochi,Dealership,Delivery Executive,Loan,4.1
IND-15496,23-03-2021,Yamaha,MT-15,Scooter,Racing Blue,150,BS6 Petrol,Manual,59.5,71200,3000,14,954800,Kerala,Kochi,Company Direct,Delivery Executive,EMI,3
IND-10846,05-02-2024,Royal Enfield,Meteor 350,Scooter,Candy Yellow,110,Petrol,Manual,43,87000,7000,13,1040000,Tamil Nadu,Chennai,Online,Businessman,,3.2
IND-18918,17-12-2024,Bajaj,Platina 110,Sports,Glossy Red,200,Electric,Manual,N/A,120000,15000,7,735000,Gujarat,Ahmedabad,Online,Working Professional,Loan,3.1
IND-12763,04-04-2023,TVS,iQube Electric,ELECTRIC,Pearl White,0,BS6 Petrol,Manual,71.1,93000,15000,14,1092000,Delhi,New Delhi,Exchange,Homemaker,Credit Card,4.6
IND-13696,06-12-2024,Yamaha,MT-15,Sports,Racing Blue,150,Electric,Manual,N/A,163400,15000,11,1632400,Uttar Pradesh,Lucknow,Company Direct,Homemaker,,3.3
IND-15879,10-04-2022,Suzuki,V-Strom 650,Cruiser,Glossy Red,350,BS6 Petrol,Manual,48.7,175900,2000,11,1912900,Maharashtra,Mumbai,Company Direct,Businessman,Loan,4.9
IND-13439,01-06-2022,Yamaha,Ray ZR,Commuter,Matte Black,150,BS6 Petrol,Manual,47.7,81300,2000,5,396500,Maharashtra,Mumbai,Exchange,Student,Loan,3.9
IND-14111,31-08-2023,Royal Enfield,Classic 350,Commuter,Glossy Red,100,Petrol,Manual,39.5,84000,3000,4,324000,West Bengal,Kolkata,Exchange,Homemaker,EMI,3
IND-15049,01-03-2023,TVS,Jupiter,Sports,,150,BS6 Petrol,Manual,67.2,186600,7000,7,1257200,Rajasthan,Jaipur,Exchange,Student,EMI,3.7
IND-14962,18-04-2023,Royal Enfield,Himalayan,ADVENTURE,Sunset Orange,390,PETROL,Manual,31.7,393800,10000,6,2302800,Tamil Nadu,Chennai,Exchange,Delivery Executive,UPI,4.2
IND-19772,26-03-2024,Bajaj,Dominar 400,Cruiser,Candy Yellow,500,Electric,Manual,N/A,189800,7000,15,2742000,West Bengal,Kolkata,,Student,EMI,3.3
IND-18704,07-07-2021,TVS,Ntorq 125,Scooter,Matte Black,150,BS6 Petrol,Manual,61.4,87900,3000,7,594300,Rajasthan,Jaipur,Online,Student,Cash,4.3
IND-12086,02-01-2023,Jawa,Jawa Classic,Scooter,Candy Yellow,150,BS6 Petrol,Manual,71.6,80000,15000,9,585000,Gujarat,Ahmedabad,Dealership,Working Professional,EMI,4.8
IND-13801,26-05-2021,Hero,Xtreme 160R,Superbike,Lime Green,1000,Electric,Manual,N/A,437100,3000,2,868200,Tamil Nadu,Chennai,Online,Working Professional,UPI,3.8
IND-13505,15-03-2023,KTM,RC 200,Adventure,Midnight Grey,390,Petrol ,Manual,33.1,272100,0,9,2448900,Uttar Pradesh,Lucknow,,Homemaker,EMI,4.2
IND-18986,16-04-2024,Mahindra,Duro DZ,Electric,,0,Electric,Manual,N/A,101800,5000,9,871200,Telangana,Hyderabad,Dealership,Working Professional,Loan,3.2
IND-14575,29-09-2023,Suzuki,V-Strom 650,Scooter,Matte Black,125,Petrol,Manual,,117400,,7,786800,Telangana,Hyderabad,Company Direct,Student,Loan,3.2
IND-17185,23-07-2021,Bajaj,Platina 110,Electric,Midnight Grey,0,Electric,Manual,N/A,112000,2000,5,550000,Maharashtra,Mumbai,Company Direct,Working Professional,Cash,4
IND-10451,01-06-2023,Honda,,Superbike,Sunset Orange,390,BS6 Petrol,Manual,37.9,320600,5000,11,3471600,Uttar Pradesh,Lucknow,,Homemaker,EMI,4.3
IND-18222,04-06-2021,Suzuki,Gixxer 250,Cruiser,Glossy Red,350,Electric,Manual,N/A,171700,3000,2,337400,Rajasthan,Jaipur,Exchange,Businessman,Credit Card,4.3
IND-19266,07-12-2024,Suzuki,Access 125,Commuter,Matte Black,100,BS6 Petrol,Manual,53.5,70900,0,4,283600,West Bengal,Kolkata,Dealership,Student,UPI,3.8
IND-11001,06-07-2021,Yamaha,R15 V4,Cruiser,Matte Black,350,Petrol,Manual,38.5,202900,0,6,1217400,Maharashtra,Mumbai,Company Direct,Delivery Executive,EMI,4.7
IND-12842,03-03-2022,Yamaha,FZ-S V3,Superbike,Glossy Red,1000,BS6 Petrol,Manual,68.3,492600,7000,6,2913600,RAJASTHAN,Jaipur,Company Direct,Delivery Executive,,3.3
IND-15892,04-04-2022,Suzuki,Gixxer 250,Cruiser,Candy Yellow,500,Petrol,Manual,41.5,184900,2000,3,548700,Maharashtra,Mumbai,Dealership,Student,EMI,4.5
IND-18283,20-09-2023,TVS Motors,Raider 125,Electric,Pearl White,0,Electric,Manual,N/A,147900,5000,1,142900,Delhi,New Delhi,,Homemaker,Cash,4.8
IND-17456,18-02-2023,Jawa,42 Bobber,Adventure,Midnight Grey,650,Petrol,Manual,43.5,295100,2000,11,3224100,Telangana,Hyderabad,Exchange,Working Professional,Loan,3.4
IND-14845,31-12-2021,KTM,Duke 125,Cruiser,,350,BS6 Petrol,Manual,38.7,215900,10000,9,1853100,maharashtra,Mumbai,Dealership,Working Professional,Credit Card,4.7
IND-18703,02-01-2021,Jawa,Jawa Classic,Scooter,Midnight Grey,125,Electric,Manual,N/A,84000,3000,3,243000,Rajasthan,Jaipur,Online,Businessman,Credit Card,4.5
IND-12908,03-04-2023,Mahindra,Rodeo RZ,Scooter,Racing Blue,125,BS6 Petrol,Manual,34.2,72000,10000,4,248000,Delhi,New Delhi,Dealership,Businessman,Credit Card,3.4
IND-16191,03-12-2023,Honda,CB300R,Commuter,Matte Black,125,BS6 Petrol,Manual,67.1,60000,5000,11,605000,Delhi,New Delhi,Exchange,Homemaker,Loan,4.9
IND-11043,31-01-2024,TVS,Apache RTR 160,COMMUTER,Lime Green,110,Electric,Manual,N/A,72700,3000,4,278800,Maharashtra,Mumbai,Company Direct,Homemaker,Cash,3.6
IND-13461,22-11-2022,Mahindra,Mojo 300,Cruiser,Midnight Grey,500,Electric,Manual,N/A,160600,,2,291200,Telangana,Hyderabad,Dealership,Homemaker,,4
IND-18475,13-12-2023,KTM,Duke 390,Commuter,Midnight Grey,150,Electric,Manual,N/A,68400,7000,13,798200,Karnataka,Bengaluru,Exchange,Delivery Executive,UPI,3.4
IND-11321,10-05-2021,Bajaj,CT110,Commuter,Pearl White,125,Electric,Manual,N/A,57000,,4,168000,Delhi,New Delhi,Exchange,Student,Loan,3.8
IND-14317,23-07-2024,KTM,Duke 200,Scooter,Matte Black,150,Petrol,Manual,,77200,5000,7,505400,Delhi,New Delhi,Dealership,Working Professional,Credit Card,3.1
IND-18606,01-06-2022,TVS,Jupiter,Adventure,Matte Black,300,BS6 Petrol,Manual,,,2000,4,1320400,Rajasthan,Jaipur,Exchange,Working Professional,Loan,3
IND-12192,16-02-2024,Yamaha,Fascino 125,Cruiser,Racing Blue,350,Petrol,Manual,61.7,213100,15000,4,792400,Maharashtra,Mumbai,Online,Student,Credit Card,4
IND-14287,18-01-2023,Mahindra,Centuro,Superbike,Glossy Red,1000,Electric,Manual,N/A,569900,10000,14,7838600,Telangana,Hyderabad,Dealership,Delivery Executive,Loan,
IND-17480,10-06-2023,Honda,,Cruiser,,350,Electric,Manual,N/A,241600,0,8,1932800,Delhi,New Delhi,Dealership,Homemaker,UPI,4.6
IND-11035,09-02-2022,Bajaj,Pulsar NS200,Electric,,0,Petrol,Manual,65.6,110500,2000,1,108500,Tamil Nadu,Chennai,,Businessman,Loan,3.4
IND-12232,14-11-2024,Jawa,42 Bobber,Superbike,Sunset Orange,650,Petrol,Manual,,417000,15000,1,402000,Karnataka,Bengaluru,Online,Homemaker,UPI,4.5
IND-11174,06-06-2021,TVS,Ntorq 125,Commuter,Midnight Grey,150,Electric,Manual,N/A,70800,7000,6,382800,West Bengal,Kolkata,Online,Homemaker,,3
IND-12852,04-04-2023,Hero,Splendor Plus,Scooter,Racing Blue,150,BS6 Petrol,Manual,72.2,86800,5000,8,654400,Uttar Pradesh,Lucknow,Exchange,Homemaker,UPI,3.5
IND-20174,21-11-2021,Mahindra,Mojo 300,Cruiser,,500,Petrol,Manual,39.4,152500,2000,8,1204000,Rajasthan,Jaipur,Company Direct,Homemaker,Credit Card,4.2
IND-13391,01-10-2024,Suzuki,V-Strom 650,Cruiser,Matte Black,220,Petrol,Manual,,183600,15000,6,1011600,West Bengal,Kolkata,Company Direct,Homemaker,EMI,3.8
IND-12228,01-06-2022,Honda,Shine,Commuter,Midnight Grey,100,Electric,Manual,N/A,,0,14,1150800,Kerala,Kochi,Company Direct,Working Professional,Loan,
IND-17539,08-07-2021,Suzuki,V-Strom 650,Commuter,Lime Green,100,Petrol,Manual,37,89000,7000,15,1230000,Uttar Pradesh,Lucknow,Company Direct,Student,UPI,4
IND-16327,03-04-2022,Yamaha,Ray ZR,Scooter,Glossy Red,125,Electric,Manual,N/A,96800,,6,562800,karnataka,Bengaluru,Exchange,Delivery Executive,Loan,5
IND-17833,11-10-2024,Mahindra,Centuro,SUPERBIKE,Pearl White,1000,Electric,Manual,N/A,441200,3000,11,4820200,TAMIL NADU,Chennai,Exchange,Delivery Executive,EMI,3.5
IND-19570,19-12-2023,Hero,Passion Pro,Adventure,Midnight Grey,300,Electric,Manual,N/A,390500,5000,15,5782500,Delhi,New Delhi,Company Direct,Homemaker,Credit Card,3.4
IND-15069,12-08-2021,Jawa,Perak,Cruiser,Sunset Orange,350,EV,Manual,N/A,199600,2000,5,988000,Delhi,New Delhi,Company Direct,Delivery Executive,Cash,3.1
IND-14927,03-12-2021,bajaj,Dominar 400,Electric,Lime Green,0,Petrol,Manual,,108700,5000,2,207400,Maharashtra,Mumbai,Exchange,Delivery Executive,Credit Card,3
IND-19651,13-09-2022,Suzuki,Intruder 150,Electric,Matte Black,0,Petrol,Manual,47,84700,,10,697000,Maharashtra,Mumbai,Company Direct,Student,EMI,4.1
IND-10315,22-04-2024,Hero,Xtreme 160R,Adventure,Lime Green,300,BS6 Petrol,Manual,,344500,3000,9,3073500,Telangana,Hyderabad,,Working Professional,UPI,3.8
IND-10744,14-03-2024,Suzuki,Burgman Street,Superbike,Sunset Orange,390,Petrol,Manual,45.7,519700,5000,8,4117600,Telangana,Hyderabad,Online,Homemaker,,4.8
IND-15497,18-04-2021,TVS,Jupiter,Superbike,Candy Yellow,1000,BS6 Petrol,Manual,35.2,337200,7000,6,1981200,Maharashtra,Mumbai,Online,Delivery Executive,Credit Card,3.8
IND-11605,28-06-2023,tvs,Raider 125,Cruiser,Racing Blue,500,Electric,Manual,N/A,171700,,2,323400,Maharashtra,Mumbai,Company Direct,Working Professional,Loan,4.1
IND-15533,27-02-2024,honda,Hornet 2.0,Superbike,Candy Yellow,1000,Electric ,Manual,N/A,340700,5000,11,3692700,Delhi,New Delhi,Dealership,Delivery Executive,,3.4
IND-10364,07-07-2021,Royal Enfield,Thunderbird 350X,Commuter,Lime Green,100,Petrol,Manual,73.6,86100,10000,10,761000,Karnataka,Bengaluru,Exchange,Student,Cash,
IND-17263,31-03-2024,T.V.S,iQube Electric,Cruiser,Candy Yellow,220,Petrol,Manual,35.8,208600,2000,4,826400,Delhi,New Delhi,Dealership,Businessman,Cash,3.5
IND-13423,23-01-2023,T.V.S,,Adventure,Glossy Red,390,BS6 Petrol,Manual,54.9,420900,15000,11,4464900,Maharashtra,Mumbai,Company Direct,Student,EMI,3.3
IND-18314,24-10-2023,Jawa,Yezdi Scrambler,Electric,Candy Yellow,0,BS6 Petrol,Manual,65.3,130200,7000,8,985600,Maharashtra,Mumbai,Online,Homemaker,Credit Card,
IND-18189,01-10-2023,Yamaha,R15 V4,Superbike,Glossy Red,1000,Petrol,Manual,33.5,,7000,7,3257800,Maharashtra,Mumbai,Online,Delivery Executive,UPI,
IND-18586,22.12.2023,TVS,Jupiter,Electric,Racing Blue,0,BS6 Petrol,Manual,41.7,106100,10000,8,768800,Telangana,Hyderabad,Exchange,Businessman,Cash,4
IND-13554,07-02-2021,Hero,Xtreme 160R,Electric,Glossy Red,0,BS6 Petrol,Manual,,148100,7000,13,1834300,Gujarat,Ahmedabad,Dealership,Homemaker,Credit Card,3.2
IND-11285,01-08-2021,Hero ,Passion Pro,Adventure,Racing Blue,390,Electric,Manual,N/A,99999999,2000,9,2577600,Maharashtra,Mumbai,Online,Homemaker,UPI,4.6
IND-16860,21-12-2021,TVS,Jupiter,Superbike,Sunset Orange,650,Petrol ,Manual,68.8,440200,10000,13,5592600,West Bengal,Kolkata,Exchange,Delivery Executive,UPI,3.9
IND-14431,23-12-2024,KTM,RC 200,Electric,,0,BS6 Petrol,Manual,,,2000,12,1591200,Maharashtra,Mumbai,Exchange,Working Professional,Loan,4
IND-18402,29-12-2021,Jawa,Yezdi Scrambler,Superbike,Lime Green,650,Electric,Manual,N/A,537500,5000,13,6922500,West Bengal,Kolkata,Dealership,Student,Credit Card,4.8
IND-10100,22-12-2021,Yamaha,R15 V4,Commuter,Pearl White,110,BS-6,Manual,70.8,77800,3000,12,897600,Karnataka,Bengaluru,Online,Student,Cash,3.5
IND-13627,04-10-2024,Yamaha,R15 V4,Sports,Pearl White,160,Electric,Manual,N/A,116800,7000,5,549000,karnataka,Bengaluru,Exchange,Delivery Executive,Credit Card,4.9
IND-10549,11-07-2023,Hero,Splendor Plus,ELECTRIC,Candy Yellow,0,Petrol,Manual,67.9,85900,0,7,601300,Delhi,New Delhi,Exchange,Delivery Executive,Credit Card,4.5
IND-15754,12-11-2022,Suzuki,Gixxer 250,Scooter,Matte Black,125,Petrol,Manual,63.2,87100,5000,12,985200,Maharashtra,Mumbai,Company Direct,Businessman,Loan,4.3
IND-14185,29-06-2022,Mahindra,Mojo 300,Electric,Glossy Red,0,Petrol,Manual,38.5,132600,15000,4,470400,Gujarat,Ahmedabad,Online,Student,Credit Card,3.4
IND-10800,07-09-2021,TVS,Apache RTR 160,Commuter,Glossy Red,100,Petrol,Manual,,71200,2000,2,138400,West Bengal,Kolkata,Dealership,Delivery Executive,Credit Card,3.8
IND-20014,01-01-2022,Jawa,42 Bobber,Electric,Racing Blue,0,Electric,Manual,N/A,87000,3000,15,1260000,Rajasthan,Jaipur,Exchange,Homemaker,UPI,4.2
IND-12725,19-12-2023,Hero ,HF Deluxe,Cruiser,Sunset Orange,500,electric,Manual,N/A,178300,2000,3,528900,Delhi,New Delhi,Company Direct,Businessman,Credit Card,4.7
IND-17061,02-06-2022,Hero,Glamour,Adventure,Sunset Orange,650,BS6 Petrol,Manual,30.4,415500,0,11,4570500,Rajasthan,Jaipur,Exchange,Delivery Executive,UPI,3.4
IND-18962,14-07-2023,TVS,Apache RTR 160,adventure,Matte Black,650,Petrol,Manual,31.7,347200,,3,1032600,Rajasthan,Jaipur,Exchange,Delivery Executive,EMI,4.4
IND-19775,03-07-2021,Mahindra,Duro DZ,Electric,Racing Blue,0,BS6 Petrol,Manual,,115500,0,14,1617000,Uttar Pradesh,Lucknow,Dealership,Homemaker,EMI,4.7
IND-10645,26-12-2021,KTM,RC 200,Adventure,Lime Green,390,Petrol,Manual,30.9,299900,5000,14,4128600,Tamil Nadu,Chennai,Exchange,Delivery Executive,Loan,3.3
IND-14139,26-12-2021,Jawa,Perak,Sports,Racing Blue,160,Electric,Manual,N/A,129300,7000,4,489200,Delhi,New Delhi,Company Direct,Businessman,EMI,4.9
IND-12760,30-07-2024,Suzuki,V-Strom 650,Commuter,Pearl White,100,BS6 Petrol,Manual,46.4,66700,3000,1,63700,Rajasthan,Jaipur,Exchange,Student,EMI,4.3
IND-16633,07-09-2024,Suzuki,Gixxer 250,Superbike,Candy Yellow,1000,Electric,Manual,N/A,525300,2000,14,7326200,Tamil Nadu,Chennai,Online,Homemaker,UPI,3.4
IND-19184,20-12-2024,Bajaj,Pulsar NS200,Commuter,Midnight Grey,125,Petrol,Manual,33.9,71400,2000,15,1041000,Karnataka,Bengaluru,Dealership,Student,Loan,3.2
IND-14325,30-07-2024,Bajaj,Pulsar NS200,Scooter,Candy Yellow,125,BS6 Petrol,Manual,43.2,100200,3000,15,1458000,West Bengal,Kolkata,Company Direct,Student,Credit Card,3.1
IND-14531,13-09-2024,Suzuki,,Sports,Matte Black,200,Petrol,Manual,53.5,112400,,9,966600,Gujarat,Ahmedabad,Online,Student,Loan,4.8
IND-16140,16-05-2021,Yamaha,R15 V4,Superbike,Candy Yellow,1000,Electric,Manual,N/A,441800,7000,10,4348000,Maharashtra,Mumbai,Exchange,Delivery Executive,UPI,4.4
IND-12735,20-07-2024,Hero,Xtreme 160R,Electric,Sunset Orange,0,Petrol,Manual,52.8,126600,10000,1,116600,Telangana,Hyderabad,Exchange,Businessman,Loan,3.4
IND-15848,13-11-2021,TVS,,adventure,Racing Blue,650,BS6 Petrol,Manual,30.8,396400,2000,15,5916000,TAMIL NADU,Chennai,Exchange,Homemaker,Cash,4.6
IND-13536,18-03-2023,TVS,Ntorq 125,Electric,Midnight Grey,0,Petrol ,Manual,48.2,114100,10000,3,312300,West Bengal,Kolkata,Online,Delivery Executive,Credit Card,4.3
IND-17617,28-06-2022,Hero,Splendor Plus,Scooter,,125,Petrol,Manual,,118200,5000,7,792400,Delhi,New Delhi,Dealership,Delivery Executive,Credit Card,5
IND-10288,07-10-2024,Hero,Splendor Plus,SCOOTER,Lime Green,150,Petrol,Manual,54.7,75900,0.001,10,609000,Kerala,Kochi,Exchange,Delivery Executive,,3.4
IND-18976,11-06-2021,Suzuki,Burgman Street,Cruiser,Midnight Grey,350,Petrol,Manual,62,246900,,10,2449000,Telangana,Hyderabad,Dealership,Delivery Executive,Credit Card,4.8
IND-13032,03-08-2021,Royal Enfield,Bullet 350,Scooter,Pearl White,125,Electric,Manual,N/A,99300,0,15,1489500,Rajasthan,Jaipur,Exchange,Student,UPI,3.5
IND-17935,03-07-2021,Mahindra,Gusto 125,Superbike,,390,PETROL,Manual,43.9,374100,5000,13,4798300,Telangana,Hyderabad,Dealership,Working Professional,Cash,3.3
IND-12473,12-11-2024,Suzuki,Access 125,Scooter,Pearl White,150,Electric,Manual,N/A,71200,3000,9,613800,Uttar Pradesh,Lucknow,Company Direct,Businessman,Loan,3.2
IND-11586,26-03-2023,Bajaj,Avenger 220,Electric,Midnight Grey,0,Petrol,Manual,60.9,89100,10000,3,237300,Gujarat,Ahmedabad,Exchange,Delivery Executive,EMI,3.6
IND-10539,05-08-2022,Hero,Glamour,Cruiser,Candy Yellow,350,Electric,Manual,N/A,164700,15000,12,1796400,Karnataka,Bengaluru,Dealership,Businessman,,3.4
IND-14998,12-11-2023,Yamaha,FZ-S V3,Sports,,200,Petrol,Manual,73.5,192700,0,1,192700,West Bengal,Kolkata,Exchange,Delivery Executive,Loan,3.4
IND-15469,13-01-2023,Hero,HF Deluxe,Superbike,Matte Black,1000,Petrol,Manual,50.8,425200,,6,2509200,Maharashtra,Mumbai,Exchange,Working Professional,Cash,4.3
IND-10951,31-10-2021,Royal Enfield,Bullet 350,Adventure,Midnight Grey,390,BS6 Petrol,Manual,59.4,252500,15000,14,3325000,Kerala,Kochi,Exchange,Delivery Executive,Cash,3.4
IND-16577,03-06-2024,Suzuki,V-Strom 650,Cruiser,Candy Yellow,350,BS-6,Manual,31.7,,3000,14,2221800,Telangana,Hyderabad,Dealership,Businessman,Cash,4.2
IND-17300,18-08-2023,Jawa,Yezdi Scrambler,ELECTRIC,Pearl White,0,Petrol,Manual,31.9,84500,0,12,1014000,Kerala,Kochi,Dealership,Delivery Executive,Credit Card,
IND-10229,02-03-2022,TVS,Apache RTR 160,Sports,Matte Black,150,BS6 Petrol,Manual,37,121500,5000,8,932000,Gujarat,Ahmedabad,Company Direct,Student,Loan,3.7
IND-10168,03-08-2022,Royal Enfield,Classic 350,Sports,Racing Blue,150,BS6 Petrol,Manual,63.6,198800,5000,15,2907000,Uttar Pradesh,Lucknow,Online,Homemaker,Cash,
IND-18572,08-01-2023,Honda,Shine,Electric,Candy Yellow,0,Petrol,Manual,54.7,90300,2000,13,1147900,Kerala,Kochi,Company Direct,Student,Credit Card,4.2
IND-13860,07-03-2021,Bajaj Auto,Pulsar NS200,Scooter,Midnight Grey,110,Petrol,Manual,68.1,74800,5000,12,837600,Gujarat,Ahmedabad,Company Direct,Homemaker,EMI,3.2
IND-12632,22-04-2021,Bajaj,Dominar 400,Commuter,Midnight Grey,100,Electric,Manual,N/A,81900,2000,9,719100,Gujarat,Ahmedabad,Company Direct,Homemaker,EMI,3.3
IND-19872,28-10-2021,Hero,,Adventure,Racing Blue,390,Electric,Manual,N/A,345900,3000,9,3086100,Tamil Nadu,Chennai,Online,Businessman,UPI,4.2
IND-19042,16-04-2021,Hero,Glamour,Commuter,Racing Blue,100,Petrol,Manual,59.8,77900,3000,15,1123500,Telangana,Hyderabad,Online,Student,Cash,4.6
IND-11680,30-08-2021,royal enfield,Bullet 350,Electric,Candy Yellow,0,Electric,Manual,N/A,121200,15000,11,1168200,Gujarat,Ahmedabad,Dealership,Businessman,Loan,3.3
IND-15701,27-09-2023,Yamaha,R15 V4,Superbike,Glossy Red,650,BS6 Petrol,Manual,42.8,342700,5000,12,4052400,West Bengal,Kolkata,Exchange,Student,Credit Card,4.1
IND-13018,29-10-2022,KTM,RC 200,Electric,Matte Black,0,Electric,Manual,N/A,118400,,3,355200,Gujarat,Ahmedabad,Dealership,Student,Loan,4.8
IND-16548,22-07-2023,KTM,Duke 125,Scooter,Candy Yellow,110,BS6 Petrol,Manual,74.5,101700,15000,15,1300500,Rajasthan,Jaipur,Dealership,Homemaker,Loan,3.9
IND-14401,17-03-2021,KTM,Duke 125,Adventure,Pearl White,650,Petrol,Manual,40.6,318700,10000,5,1543500,Uttar Pradesh,Lucknow,Dealership,Delivery Executive,Loan,5
IND-14388,19-07-2021,Jawa,Yezdi Scrambler,Electric,Lime Green,0,Petrol,Manual,72.8,,2000,-1,521600,Delhi,New Delhi,Online,Delivery Executive,EMI,4.2
IND-10900,22-07-2024,hero,HF Deluxe,Cruiser,Matte Black,500,BS6 Petrol,Manual,47.3,209500,0,8,1676000,Rajasthan,Jaipur,Company Direct,Student,UPI,3.8
IND-12709,13-08-2022,Hero,Splendor Plus,Scooter,Midnight Grey,125,Electric,Manual,N/A,84200,10000,13,964600,Uttar Pradesh,Lucknow,Online,Businessman,EMI,4
IND-10381,28-01-2024,KTM,Adventure 390,Adventure,Pearl White,390,Petrol,Manual,43,303300,2000,3,903900,Gujarat,Ahmedabad,,Homemaker,,4.5
IND-14576,25-03-2023,Mahindra,,Sports,Pearl White,250,petrol,Manual,51.8,119200,2000,1,117200,Delhi,New Delhi,Company Direct,Businessman,Loan,3.5
IND-13791,22-02-2022,Mahindra,Mojo 300,Cruiser,Midnight Grey,500,Electric,Manual,N/A,157000,2000,7,1085000,Gujarat,Ahmedabad,Online,Businessman,UPI,3.3
IND-18748,04-05-2022,TVS,iQube Electric,Adventure,Pearl White,300,Electric,Manual,N/A,354700,10000,12,4136400,Maharashtra,Mumbai,,Delivery Executive,EMI,3.2
IND-10286,02-04-2022,Bajaj,Avenger 220,Superbike,Candy Yellow,390,Electric,Manual,,339200,15000,8,2593600,Gujarat,Ahmedabad,Online,Businessman,,3.1
IND-14515,07-05-2024,Bajaj,Avenger 220,Superbike,Glossy Red,1000,Electric,Manual,N/A,,3000,13,6236100,Karnataka,Bengaluru,Dealership,Student,EMI,4.4
IND-11657,15-07-2022,KTM,Duke 200,Adventure,Lime Green,650,Petrol,Manual,64.2,430800,2000,11,4716800,Maharashtra,Mumbai,Dealership,Working Professional,Cash,3.5
IND-18605,07-05-2024,Mahindra,Mojo 300,Electric,Sunset Orange,0,Electric,Manual,N/A,89900,3000,7,608300,Gujarat,Ahmedabad,Company Direct,Businessman,Cash,3.6
IND-14157,25-08-2023,Bajaj,Dominar 400,Commuter,Glossy Red,125,Petrol,Manual,57.8,61700,15000,3,140100,Rajasthan,Jaipur,Exchange,Working Professional,Loan,3.5
IND-10244,17-06-2023,Honda,Activa 6G,Scooter,Glossy Red,110,Electric,Manual,N/A,86300,10000,2,152600,Gujarat,Ahmedabad,Exchange,Student,EMI,3.1
IND-15729,23-11-2022,Suzuki,Access 125,Scooter,,110,Electric,Manual,N/A,117200,5000,2,224400,Gujarat,Ahmedabad,Dealership,Student,Loan,3.8
IND-10587,28-02-2024,Hero,Splendor Plus,Scooter,Sunset Orange,125,BS6 Petrol,Manual,67.8,94900,3000,14,1286600,Uttar Pradesh,Lucknow,,Student,Cash,4.5
IND-15191,08-12-2023,tvs,,Adventure,Sunset Orange,300,Petrol,Manual,40.1,376000,,8,2888000,Gujarat,Ahmedabad,Company Direct,Homemaker,UPI,3.6
IND-16776,19-04-2021,Honda,,Cruiser,Glossy Red,500,BS6 Petrol,Manual,46.1,231600,10000,2,443200,Karnataka,Bengaluru,Exchange,Delivery Executive,Credit Card,3.9
IND-12523,14-10-2023,KTM,Duke 200,Electric,Candy Yellow,0,Electric,Manual,N/A,105800,15000,2,181600,Delhi,New Delhi,Exchange,Student,Cash,
IND-17929,19-02-2023,Honda,Hornet 2.0,Scooter,,150,Electric,Manual,N/A,90000,2000,8,704000,Rajasthan,Jaipur,Exchange,Businessman,EMI,3.6
IND-10599,18-06-2024,Yamaha,FZ-S V3,Superbike,,650,Petrol,Manual,32.5,526400,0,2,1052800,Maharashtra,Mumbai,Dealership,Businessman,Credit Card,3.8
